,label_pl,text_pl
123,choroba refluksowa przełyku,"Cały czas czuję kwaśny posmak w ustach, nawet jeśli w żołądku nie ma nic kwaśnego. Często mam czkawkę i gulę w gardle."
124,choroba refluksowa przełyku,"Okresowo mam trudności z połykaniem jedzenia ze względu na mrowienie w gardle, nieświeży oddech i nieprzyjemny smak w ustach."
125,choroba refluksowa przełyku,"regularnie cierpią na niestrawność i zgagę, zwłaszcza po zjedzeniu pikantnych lub tłustych potraw. Ból w klatce piersiowej nasila się, gdy się garbię lub leżę. Poza tym bardzo boli mnie klatka piersiowa."
126,choroba refluksowa przełyku,"Nie mam ochoty na jedzenie i ciężko mi przełykać. Często mam utrzymujące się uczucie sytości, nawet po małych posiłkach. Moje typowe objawy to zgaga, nudności i mrowienie w gardle."
127,choroba refluksowa przełyku,Często po przebudzeniu odczuwam chropowaty głos lub bolesne gardło. Mam nieświeży oddech i ciągły ból gardła. Ja też dużo wymiotuję.
128,choroba refluksowa przełyku,"Mam wrażenie, że w gardle cofa się jedzenie lub kwas. Leżenie powoduje tylko większy ból w klatce piersiowej. Regularnie mam zgagę lub niestrawność po jedzeniu i wymiotuję."
129,choroba refluksowa przełyku,Często po jedzeniu czuję się niedobrze i wymiotuję przez cały posiłek. Ciągle mam potworny refluks żołądkowy i silny ból brzucha.
130,choroba refluksowa przełyku,"Często czuję pieczenie w gardle, zwłaszcza po jedzeniu. Gorzki lub kwaśny posmak, którego czasami doświadczam, również powoduje, że czuję się źle."
131,choroba refluksowa przełyku,"Mam niestrawność i zgagę. Często wymiotuję wszystko, co jem i ciężko mi przełykać, bo jedzenie uwięznie mi w gardle. W górnej części brzucha odczuwam dyskomfort."
132,choroba refluksowa przełyku,"Mam tendencję do częstego bekania i bekania. Często odczuwam ból w klatce piersiowej promieniujący do ramienia, szczęki i karku. W klatce piersiowej czuję ucisk i stres."
133,choroba refluksowa przełyku,"Nawet jeśli nie mam nic kwaśnego w żołądku, ciągle mam kwaśny posmak w ustach. Często mam gulę w gardle i czkawkę."
134,choroba refluksowa przełyku,"Okresowo mrowienie w gardle, nieświeży oddech i nieprzyjemny smak w ustach utrudniają mi połykanie posiłków."
135,choroba refluksowa przełyku,"Regularnie doświadczam zgagi i niestrawności, szczególnie po spożyciu pikantnych lub tłustych potraw. Kiedy pochylam się do przodu lub kładę się, dyskomfort w klatce piersiowej nasila się. Bardzo też boli mnie klatka piersiowa."
136,choroba refluksowa przełyku,"Nie mam ochoty jeść, a przełykanie sprawia mi trudności. Nawet po małych posiłkach często odczuwam utrzymujące się uczucie pełności. Moje normalne objawy to nudności, zgaga i mrowienie w gardle."
137,choroba refluksowa przełyku,Często budzę się z chropawym głosem lub bólem gardła. Gardło jest ciągle podrażnione i mam okropny oddech. Często wymiotuję.
138,choroba refluksowa przełyku,"Mam wrażenie, że jedzenie lub kwas cofają mi się w gardle. Dolegliwości w klatce piersiowej pogłębiają się tylko, gdy leżę. Po jedzeniu często mam zgagę lub niestrawność i wymiotuję."
139,choroba refluksowa przełyku,Często po jedzeniu czuję się źle i wymiotuję cały posiłek. Cały czas cierpię na bolesny refluks żołądkowy i potworny dyskomfort w żołądku.
140,choroba refluksowa przełyku,"Szczególnie po jedzeniu często odczuwam pieczenie w gardle. Czasami odczuwam gorzki lub kwaśny posmak, od którego robi mi się niedobrze."
141,choroba refluksowa przełyku,"Mam zgagę i niestrawność. Regularnie wymiotuję wszystko, co zjem, a przełykanie sprawia mi trudności, ponieważ jedzenie utknie mi w gardle. Odczuwam ból w górnej części brzucha."
142,choroba refluksowa przełyku,"Mam tendencję do częstego bekania i bekania. Często odczuwam dyskomfort w klatce piersiowej promieniujący do ramienia, szczęki i szyi. Moja klatka piersiowa jest napięta i zestresowana."
143,choroba refluksowa przełyku,"Zawsze mam kwaśny posmak w ustach, nawet jeśli nie mam nic kwaśnego w żołądku. Regularnie mam czkawkę i ucisk w gardle."
144,choroba refluksowa przełyku,"Czasami mam problemy z połykaniem jedzenia z powodu mrowienia w gardle, okropnego oddechu i nieprzyjemnego smaku w ustach."
145,choroba refluksowa przełyku,"Często mam niestrawność i zgagę, szczególnie po zjedzeniu pikantnych lub tłustych potraw. Boli mnie klatka piersiowa, gdy pochylam się do przodu lub gdy leżę. Poza tym bardzo boli mnie klatka piersiowa."
146,choroba refluksowa przełyku,Często po jedzeniu czuję się niedobrze i wymiotuję przez cały posiłek. Ciągle dokucza mi okropny ból refluksowy i dyskomfort w żołądku.
147,choroba refluksowa przełyku,"Moje gardło często płonie, szczególnie po jedzeniu. Czasem odczuwam kwaśny lub gorzki posmak, który powoduje mdłości."
148,choroba refluksowa przełyku,"Nawet jeśli nie mam nic kwaśnego w żołądku, ciągle mam kwaśny posmak w ustach. Często mam gulę w gardle i czkawkę."
149,choroba refluksowa przełyku,"Nie mam ochoty na jedzenie i ciężko mi przełykać. Często mam utrzymujące się uczucie sytości, nawet po małych posiłkach. Moje typowe objawy to zgaga, nudności i mrowienie w gardle."
150,reakcja na lek,"Mam metaliczny posmak w ustach, a także mam wrażenie zmiany smaku i zapachu. Czasami odczuwa się nieznośny ból stawów i ból mięśni"
151,reakcja na lek,"Mam bóle głowy i migreny, mam problemy ze snem. Mam drżenie i drżenie mięśni. Czasem dostaję zawrotów głowy"
152,reakcja na lek,"Mam gorączkę, bardzo odczuwam zawroty głowy i oszołomienie. Moje serce bije bardzo szybko i czuję się bardzo zdezorientowany. Nie jestem w stanie myśleć zbyt jasno i wszystko wydaje mi się bardzo mgliste"
153,reakcja na lek,"Mam wysypkę na skórze, która od czasu do czasu schodzi. Przez to jestem podatny na infekcje. Palce zaczynają mi drżeć i czasami odczuwam drżenie."
154,reakcja na lek,Czuję się bardzo nieswojo i odczuwam ból w klatce piersiowej. Ostatnio odczuwam ból w klatce piersiowej. Czuję się bardzo nieswojo i często obficie się pocę
155,reakcja na lek,Mam swędzenie na całym ciele i wysypkę na klatce piersiowej i plecach. Od czasu do czasu łuszczy mi się skóra i często pozostawia to ślady na ciele.
156,reakcja na lek,Wypadają mi włosy i zauważalna jest znacząca zmiana w strukturze moich włosów. Mam suchą i swędzącą skórę głowy oraz wzmożony łupież. Moja skóra też staje się bardzo sucha
157,reakcja na lek,Odczuwam spadek popędu seksualnego i trudności w funkcjonowaniu seksualnym. Czuję się bardzo oszołomiony i zdezorientowany i często doświadczam mgły mózgowej
158,reakcja na lek,Doświadczam zmian w cyklu menstruacyjnym i nieoczekiwanych upławów. Często miewam wahania nastroju i od czasu do czasu czuję się pobudzona
159,reakcja na lek,Doświadczyłem znacznego przyrostu masy ciała i stałem się bardzo otyły. Mam zmiany w apetycie i ochotę na różne potrawy
160,reakcja na lek,Mam trudności z utrzymaniem koncentracji i bardzo niską jasność umysłu. Często zapominam różne rzeczy i ogólnie mam trudności z zapamiętywaniem
161,reakcja na lek,Oprócz zmiany smaku i zapachu mam również metaliczny posmak na języku. czasami odczuwają rozdzierający ból stawów i mięśni
162,reakcja na lek,"Cierpię na migreny i bóle głowy, mam problemy z zasypianiem. Moje mięśnie drżały i kurczyły się. Czasami odczuwam zawroty głowy."
163,reakcja na lek,"Kiedy mam gorączkę, czuję się naprawdę oszołomiony i mam zawroty głowy. Mój umysł jest całkowicie zamęt, a serce bije jak szalone. Trudno mi jasno myśleć i wszystko wydaje się dość mgliste."
164,reakcja na lek,"Moja skóra czasami złuszcza się z wysypką, którą mam. To sprawia, że ​​jestem bardziej podatny na infekcje. Ręce zaczynają mi się trząść i czasami mam dreszcze."
165,reakcja na lek,Mam silne nudności i dyskomfort w klatce piersiowej. Ostatnio odczuwam dyskomfort w klatce piersiowej. Często bardzo się trzęsę i jestem bardzo zdenerwowana.
166,reakcja na lek,"Mam wysypkę na klatce piersiowej i plecach oraz swędzenie na całym ciele. Czasami mam łuszczącą się skórę, co często powoduje powstawanie śladów na moim ciele."
167,reakcja na lek,"Struktura moich włosów uległa znacznej zmianie i odczuwam wypadanie włosów. Moja skóra głowy jest sucha i swędzi, a łupież się nasila. Moja skóra też robi się strasznie sucha."
168,reakcja na lek,Mój popęd seksualny spadł i trudniej mi funkcjonować seksualnie. Regularnie mam mgłę mózgową i odczuwam zawroty głowy i dezorientację.
169,reakcja na lek,Zmienił się mój cykl miesięczny i wystąpiła nieoczekiwana wydzielina z pochwy. Często miewam wahania nastroju i okazjonalne pobudzenie.
170,reakcja na lek,Dużo przytyłam i teraz jestem dość gruba. Mój apetyt jest zmienny i mam ochotę na różne rzeczy.
171,reakcja na lek,Mam trudności z utrzymaniem koncentracji i moja jasność umysłu jest naprawdę słaba. Mam problemy z zapamiętywaniem różnych rzeczy i często o nich zapominam.
172,reakcja na lek,Oprócz zmiany smaku i zapachu mój język ma również metaliczny posmak. czasami występuje ostry ból mięśni i stawów
173,reakcja na lek,Mam bóle głowy i migreny i mam problemy ze snem. Całe moje ciało drży i drga. Czasem dostaję zawrotów głowy.
174,reakcja na lek,"Kiedy mam gorączkę, czuję się zawroty głowy i zawroty głowy. Serce mi mocno bije, a w głowie pełno mgły. Moja zdolność prawidłowego myślenia jest ograniczona i wszystko wydaje się być nieco niewyraźne."
175,reakcja na lek,Moje wysypki czasami powodują łuszczenie się skóry. W rezultacie jestem bardziej podatny na choroby. Czasami zaczynam się trząść i ręce zaczynają mi się trząść.
176,reakcja na lek,"Występują zarówno ból w klatce piersiowej, jak i skrajne nudności. Ostatnio bardzo boli mnie klatka piersiowa. Często bardzo się trzęsę i jestem bardzo niespokojna."
177,reakcja na lek,"Swędzi mnie całe ciało i mam wysypkę na plecach i klatce piersiowej. Moja skóra może czasami się łuszczyć, co często skutkuje śladami na ciele."
178,reakcja na lek,"Wypadają mi włosy, a ich struktura uległa znacznej zmianie. Mój łupież się nasila, a skóra głowy jest sucha i swędząca. Moja skóra też jest dość sucha."
179,reakcja na lek,Moja ochota na seks spadła i mam problemy z uprawianiem seksu. Często dostaję mgły mózgowej i czuję się nieco oszołomiony.
180,reakcja na lek,Zauważyłam różnicę w moim miesięcznym cyklu i niespodziewaną wydzielinę z pochwy. Od czasu do czasu staję się drażliwa i mój nastrój często się zmienia.
181,reakcja na lek,Przytyłam dużo i teraz jestem bardzo otyła. Mam różne pragnienia i różne apetyty.
182,reakcja na lek,Mam straszną jasność umysłu i trudno mi się skupić. Regularnie zapominam różne rzeczy i mam problemy z zapamiętywaniem.
183,reakcja na lek,Wraz ze zmianą smaku i zapachu mój język ma również metaliczny posmak. czasami występuje silny ból stawów i mięśni
184,reakcja na lek,"Cierpię na migreny i bóle głowy, mam problemy z zasypianiem. Całe moje ciało drżało i drżało. Czasami mam zawroty głowy."
185,reakcja na lek,"Kiedy mam gorączkę, odczuwam mdłości i zawroty głowy. Mój mózg jest całkowicie zamglony, a serce bije jak szalone. Mam problemy z jasnym myśleniem i wszystko wydaje mi się trochę niejasne."
186,reakcja na lek,Czasami moja skóra zaczyna się łuszczyć od wysypek. W rezultacie jestem bardziej podatny na zachorowanie. Czasami zaczynają mi się trząść ręce i zaczynam się trząść.
187,reakcja na lek,Występują silne nudności i dyskomfort w klatce piersiowej. Ostatnio bardzo boli mnie klatka piersiowa. Bardzo się denerwuję i często się trzęsę.
188,reakcja na lek,"Mam wysypkę na plecach i klatce piersiowej i swędzi całe ciało. Moja skóra może być czasami sucha i łuszcząca się, co często pozostawia ślady na ciele."
189,reakcja na lek,"Wypadają mi włosy i struktura moich włosów uległa znacznej zmianie. Moja sucha, swędząca skóra głowy i łupież stają się coraz bardziej nasilone. Moja skóra też robi się dość sucha."
190,reakcja na lek,Nie mam już ochoty na seks i ciężko mi to zrobić. Regularnie mam mgłę mózgową i poczucie zamętu.
191,reakcja na lek,Zmienił się mój cykl miesięczny i wystąpiła nieoczekiwana wydzielina z pochwy. Czasami tracę panowanie nad sobą i mój nastrój bardzo się zmienia.
192,reakcja na lek,Dużo przytyłam i obecnie jestem dość gruba. Mam wiele skłonności i pragnień.
193,reakcja na lek,Mam straszną jasność umysłu i problemy z koncentracją. Często zapominam o różnych rzeczach i mam problemy z pamięcią.
194,reakcja na lek,"Mój język również zmienia smak i zapach, pozostawiając metaliczny posmak. może powodować rozdzierający ból stawów i mięśni"
195,reakcja na lek,Mam bóle głowy i migreny i mam problemy ze snem. Cały się trząsłem i drżałem. Czasem dostaję zawrotów głowy.
196,reakcja na lek,"Kiedy mam gorączkę, odczuwam mdłości i zawroty głowy. Serce mi mocno bije, a umysł jest całkowicie zamglony. Wszystko wydaje mi się trochę zamglone i mam trudności z jasnym myśleniem."
197,reakcja na lek,"Moje wysypki czasami powodują, że moja skóra zaczyna odpadać. W rezultacie jestem bardziej narażony na zachorowanie. Od czasu do czasu zaczynają mi się trząść ręce i zaczynam się trząść."
198,reakcja na lek,Występują bóle w klatce piersiowej i silne nudności. Ostatnio bardzo boli mnie klatka piersiowa. Bardzo się trzęsę i jestem bardzo niespokojny.
199,reakcja na lek,"Swędzi mnie całe ciało i mam wysypkę na plecach i klatce piersiowej. Czasami moja skóra może być sucha i łuszcząca się, co często skutkuje plamami na ciele."
200,choroba wrzodowa żołądka,"Mam uczucie pieczenia w górnej części brzucha, często pomiędzy lub w nocy. Mam zgagę i niestrawność i często odczuwam mdłości"
201,choroba wrzodowa żołądka,Mam wzdęcia i uczucie niepokoju. Odczuwam utratę wagi i utratę apetytu. Czasami mam ciemne i smoliste stolce oraz krew w wymiocinach
202,choroba wrzodowa żołądka,"Mam trudności z połykaniem jedzenia i często mam wrażenie, że jedzenie utknie mi w gardle. Mam ciągłe odbijanie i wzdęcia. W ustach czuję stale kwaśny smak"
203,choroba wrzodowa żołądka,"Mam krwawe stolce, co powoduje utratę krwi i żelaza. To spowodowało u mnie anemię i ogólnie czuję się bardzo słabo"
204,choroba wrzodowa żołądka,"Mam uporczywy, dokuczliwy głód i apetyt. Czasami odczuwam skurcze i skurcze brzucha. Po jedzeniu występują wzdęcia i gazy, co powoduje u mnie duży niepokój"
205,choroba wrzodowa żołądka,"Mam zmiany w wypróżnieniach, takie jak zaparcia i biegunka. Straciłem apetyt i energię i często czuję się bardzo zmęczony"
206,choroba wrzodowa żołądka,"Mam bóle brzucha, które nasilają się, gdy się pochylam lub leżę. Odczuwam dyskomfort, gdy jem określone potrawy, takie jak pikantne lub kwaśne. Czasem z tego powodu mam luźne stolce"
207,choroba wrzodowa żołądka,Mam problemy ze snem z powodu bólu brzucha lub dyskomfortu. Straciłem apetyt i czuję się zmęczony po wyjściu do łazienki. Cały czas czuję się bardzo zmęczony
208,choroba wrzodowa żołądka,"Mam w ustach kwaśny smak. Często odbijam się i odbijam. Mam uczucie ucisku lub pełności w górnej części brzucha, które utrzymuje się przez kilka godzin"
209,choroba wrzodowa żołądka,"Mam niezamierzoną utratę wagi i trudności z przybraniem na wadze. Odczuwam ból i dyskomfort, który łagodzą leki zobojętniające sok żołądkowy. Mam bardzo nieprzyjemny smak w ustach"
210,choroba wrzodowa żołądka,"Czasami w ciągu dnia lub w nocy odczuwam pieczenie w górnej części brzucha. Mam niestrawność, zgagę i częste napady skrajnych nudności."
211,choroba wrzodowa żołądka,"Zarówno wzdęcia, jak i niepokój są we mnie obecne. Schudłam i straciłam zainteresowanie jedzeniem. Czasem dostaję smolistych, czarnych stolców i wymiocin zawierających krew."
